H_estimate,H_error
-0.442465,0.000387545
-0.442467,0.000387541
-0.442463,0.000387549
-0.442462,0.000387541
-0.442462,0.000387531
-0.442459,0.000387534
-0.442458,0.000387526
-0.442458,0.000387516
-0.442459,0.000387508
-0.442462,0.000387505
-0.44246,0.000387499
-0.44246,0.000387489
-0.442461,0.000387482
-0.442461,0.000387472
-0.442465,0.000387476
-0.442461,0.00038748
-0.442465,0.000387486
-0.442464,0.000387478
-0.442465,0.000387469
-0.442466,0.000387461
-0.442464,0.000387458
-0.442464,0.000387448
-0.442466,0.000387445
-0.442469,0.000387448
-0.44247,0.000387439
-0.442471,0.000387431
-0.442472,0.000387421
-0.442474,0.00038742
-0.442474,0.000387411
-0.442475,0.000387403
-0.442476,0.000387393
-0.442477,0.000387385
-0.442477,0.000387375
-0.442477,0.000387366
-0.442479,0.000387359
-0.442483,0.000387367
-0.442487,0.000387379
-0.442486,0.00038737
-0.442486,0.00038736
-0.442485,0.000387353
-0.442489,0.000387362
-0.442491,0.000387358
-0.442486,0.000387375
-0.442486,0.000387365
-0.442485,0.000387356
-0.442486,0.000387346
-0.442486,0.000387336
-0.442486,0.000387327
-0.442483,0.000387327
-0.442485,0.00038732
-0.442487,0.000387316
-0.442486,0.000387307
-0.442483,0.000387306
-0.442485,0.0003873
-0.442486,0.000387292
-0.442485,0.000387287
-0.442483,0.000387279
-0.442484,0.00038727
-0.442486,0.000387264
-0.44248,0.000387309
-0.442476,0.000387314
-0.442474,0.000387312
-0.44247,0.000387321
-0.442471,0.000387313
-0.442471,0.000387303
-0.442472,0.000387295
-0.442474,0.00038729
-0.442473,0.00038728
-0.442473,0.000387271
-0.442468,0.000387291
-0.44247,0.000387286
-0.442474,0.000387291
-0.442471,0.000387291
-0.44247,0.000387282
-0.442472,0.000387277
-0.442472,0.000387268
-0.442471,0.000387258
-0.44247,0.000387249
-0.44247,0.00038724
-0.442468,0.000387234
-0.442471,0.000387234
-0.442473,0.000387227
-0.442473,0.000387218
-0.442475,0.000387212
-0.442477,0.000387206
-0.442482,0.000387232
-0.44248,0.000387227
-0.442482,0.000387223
-0.442483,0.000387213
-0.442485,0.000387208
-0.442482,0.000387205
-0.442482,0.000387196
-0.442482,0.000387186
-0.442481,0.000387177
-0.442482,0.000387168
-0.442483,0.000387159
-0.442482,0.000387149
-0.442479,0.000387151
-0.44248,0.000387142
-0.442482,0.000387137
-0.442483,0.000387127
-0.442485,0.000387124
-0.442486,0.000387115
-0.442484,0.000387112
-0.442483,0.000387103
-0.442483,0.000387093
-0.442483,0.000387083
-0.442484,0.000387075
-0.442484,0.000387065
-0.442482,0.000387059
-0.442483,0.00038705
-0.442483,0.000387041
-0.442485,0.000387033
-0.442485,0.000387024
-0.442486,0.000387017
-0.442487,0.000387007
-0.442489,0.000387004
-0.442489,0.000386994
-0.442493,0.000387
-0.442493,0.000386991
-0.442493,0.000386981
-0.442494,0.000386973
-0.442496,0.000386968
-0.442497,0.000386959
-0.442498,0.00038695
-0.442497,0.000386941
-0.442492,0.000386959
-0.442493,0.00038695
-0.442494,0.000386943
-0.442494,0.000386933
-0.442495,0.000386926
-0.442497,0.000386919
-0.442495,0.000386914
-0.442495,0.000386905
-0.442496,0.000386896
-0.442495,0.000386887
-0.442493,0.000386883
-0.442494,0.000386874
-0.442493,0.000386866
-0.442493,0.000386856
-0.44249,0.00038686
-0.442491,0.000386852
-0.442492,0.000386843
-0.442493,0.000386834
-0.442492,0.000386824
-0.44249,0.000386821
-0.442491,0.000386812
-0.44249,0.000386803
-0.442488,0.000386799
-0.442487,0.000386789
-0.442491,0.000386799
-0.442493,0.000386794
-0.442495,0.000386788
-0.442491,0.000386801
-0.442488,0.000386799
-0.44249,0.000386795
-0.442492,0.000386787
-0.442494,0.000386788
-0.442495,0.000386778
-0.442494,0.00038677
-0.442492,0.000386762
-0.442493,0.000386753
-0.442493,0.000386743
-0.442494,0.000386735
-0.442496,0.000386729
-0.442496,0.00038672
-0.442495,0.000386713
-0.442496,0.000386704
-0.442497,0.000386695
-0.442497,0.000386686
-0.442497,0.000386677
-0.442498,0.000386669
-0.442498,0.000386659
-0.442496,0.000386652
-0.442497,0.000386643
-0.442489,0.000386704
-0.442488,0.000386697
-0.44249,0.000386693
-0.442489,0.000386684
-0.442486,0.000386683
-0.442487,0.000386674
-0.442487,0.000386665
-0.442487,0.000386656
-0.442488,0.000386648
-0.442487,0.000386641
-0.442489,0.000386634
-0.44249,0.000386626
-0.442486,0.000386633
-0.442487,0.000386625
-0.442482,0.000386646
-0.442478,0.000386655
-0.442475,0.000386662
-0.442469,0.000386688
-0.442469,0.000386678
-0.442468,0.000386669
-0.442471,0.000386668
-0.442469,0.000386662
-0.442468,0.000386655
-0.442469,0.000386648
-0.442472,0.000386648
-0.442467,0.000386672
-0.442469,0.000386667
-0.442471,0.000386667
-0.442472,0.000386658
-0.442473,0.000386651
-0.442475,0.000386644
-0.442475,0.000386634
-0.442473,0.00038663
-0.442474,0.000386621
-0.442476,0.000386618
-0.44248,0.000386626
-0.442478,0.000386619
-0.44248,0.000386614
-0.442479,0.000386606
-0.442478,0.000386599
-0.442477,0.00038659
-0.442476,0.000386582
-0.442475,0.000386572
-0.442476,0.000386563
-0.442476,0.000386554
-0.442477,0.000386545
-0.442479,0.000386538
-0.44248,0.000386531
-0.442481,0.000386523
-0.442485,0.000386533
-0.442483,0.000386526
-0.442484,0.000386517
-0.442486,0.000386512
-0.442485,0.000386503
-0.442486,0.000386495
-0.442485,0.000386486
-0.442486,0.000386479
-0.442481,0.000386503
-0.442484,0.000386507
-0.442487,0.000386504
-0.442485,0.000386501
-0.442486,0.000386494
-0.442488,0.000386487
-0.442487,0.000386477
-0.442488,0.000386468
-0.442487,0.000386458
-0.442474,0.00038667
-0.442472,0.00038667
-0.442475,0.000386673
-0.442466,0.000386756
-0.442465,0.000386748
-0.442467,0.000386743
-0.442469,0.000386736
-0.44247,0.000386728
-0.44247,0.000386719
-0.44247,0.000386709
-0.442472,0.000386703
-0.442473,0.000386697
-0.442471,0.000386695
-0.442469,0.000386689
-0.44247,0.00038668
-0.44247,0.00038667
-0.44247,0.000386662
-0.44247,0.000386652
-0.44247,0.000386643
-0.442468,0.00038664
-0.442466,0.000386634
-0.442466,0.000386624
-0.442467,0.000386616
-0.44247,0.000386613
-0.442469,0.000386604
-0.442469,0.000386594
-0.442464,0.000386612
-0.442468,0.000386616
-0.442468,0.000386607
-0.442467,0.000386599
-0.442467,0.000386589
-0.442466,0.00038658
-0.442466,0.000386571
-0.442467,0.000386564
-0.442468,0.000386555
-0.442469,0.000386546
-0.442469,0.000386536
-0.442469,0.000386527
-0.442471,0.000386524
-0.442468,0.000386528
-0.442468,0.000386518
-0.442467,0.000386512
-0.442469,0.000386508
-0.442469,0.000386498
-0.442469,0.000386489
-0.44247,0.00038648
-0.442472,0.000386473
-0.442474,0.000386468
-0.442472,0.000386461
-0.442473,0.000386452
-0.442476,0.00038645
-0.442476,0.00038644
-0.442474,0.000386433
-0.442474,0.000386424
-0.442475,0.000386414
-0.442474,0.000386405
-0.442473,0.000386397
-0.442474,0.000386389
-0.442475,0.000386381
-0.442473,0.000386381
-0.442473,0.000386372
-0.442473,0.000386362
-0.442472,0.000386354
-0.442473,0.000386346
-0.442473,0.000386336
-0.442476,0.000386334
-0.442476,0.000386325
-0.442472,0.000386331
-0.442471,0.000386325
-0.442471,0.000386315
-0.442472,0.000386307
-0.442468,0.000386317
-0.442463,0.000386341
-0.442462,0.000386332
-0.442465,0.000386331
-0.442462,0.000386332
-0.442462,0.000386322
-0.442462,0.000386312
-0.44246,0.000386305
-0.442459,0.000386298
-0.44246,0.000386289
-0.442463,0.000386292
-0.442463,0.000386282
-0.442462,0.000386274
-0.442462,0.000386265
-0.442461,0.000386258
-0.442459,0.000386251
-0.442462,0.000386252
-0.442464,0.000386247
-0.442466,0.000386241
-0.442468,0.000386236
-0.442467,0.000386227
-0.442467,0.000386217
-0.442465,0.00038621
-0.442466,0.000386201
-0.442465,0.000386192
-0.442465,0.000386182
-0.442463,0.000386179
-0.442462,0.00038617
-0.442464,0.000386164
-0.442465,0.000386156
-0.442464,0.00038615
-0.442465,0.000386143
-0.442461,0.000386158
-0.442462,0.000386149
-0.442462,0.00038614
-0.442462,0.00038613
-0.442463,0.000386121
-0.442463,0.000386111
-0.442461,0.000386104
-0.44246,0.000386095
-0.44246,0.000386085
-0.442462,0.000386079
-0.442461,0.000386071
-0.44246,0.000386061
-0.442461,0.000386054
-0.442463,0.000386049
-0.44246,0.000386051
-0.442461,0.000386042
-0.442461,0.000386032
-0.442457,0.000386046
-0.442458,0.000386038
-0.44246,0.000386036
-0.442463,0.000386041
-0.442463,0.000386031
-0.44246,0.000386037
-0.44246,0.000386028
-0.442461,0.000386019
-0.442451,0.000386118
-0.442451,0.000386108
-0.442454,0.000386109
-0.442453,0.000386099
-0.442453,0.00038609
-0.442451,0.000386087
-0.442452,0.00038608
-0.442452,0.00038607
-0.442451,0.000386061
-0.442452,0.000386052
-0.442452,0.000386042
-0.44245,0.000386036
-0.442451,0.000386027
-0.442451,0.000386017
-0.442451,0.000386007
-0.442452,0.000385998
-0.442453,0.00038599
-0.442454,0.000385982
-0.442454,0.000385973
-0.442447,0.000386029
-0.442446,0.000386021
-0.442448,0.000386018
-0.442449,0.000386009
-0.442447,0.000386004
-0.442448,0.000385996
-0.442448,0.000385986
-0.442445,0.000385988
-0.442446,0.000385979
-0.442444,0.000385971
-0.442446,0.000385967
-0.442449,0.000385968
-0.44245,0.00038596
-0.442453,0.000385961
-0.442453,0.000385952
-0.44245,0.00038595
-0.44245,0.000385941
-0.442453,0.000385943
-0.442452,0.000385934
-0.442453,0.000385925
-0.442451,0.000385917
-0.442451,0.000385908
-0.44245,0.000385899
-0.442453,0.000385902
-0.442448,0.000385923
-0.44245,0.000385919
-0.442449,0.000385911
-0.442453,0.000385916
-0.442451,0.000385909
-0.44245,0.000385902
-0.44245,0.000385893
-0.44245,0.000385883
-0.442449,0.000385875
-0.442449,0.000385866
-0.442448,0.000385858
-0.442449,0.000385848
-0.442448,0.000385839
-0.442449,0.000385831
-0.442449,0.000385821
-0.442449,0.000385812
-0.442449,0.000385802
-0.44245,0.000385794
-0.442447,0.000385792
-0.442448,0.000385784
-0.44245,0.000385778
-0.442451,0.000385771
-0.442453,0.000385764
-0.442454,0.000385755
-0.442458,0.000385766
-0.442457,0.000385758
-0.442459,0.000385756
-0.442459,0.000385747
-0.44246,0.000385739
-0.442458,0.000385732
-0.44246,0.000385725
-0.44246,0.000385716
-0.442463,0.000385713
-0.442462,0.000385704
-0.442463,0.000385697
-0.442465,0.00038569
-0.442464,0.000385682
-0.442466,0.000385675
-0.442465,0.000385666
-0.442468,0.000385662
-0.442467,0.000385653
-0.44247,0.000385656
-0.442467,0.000385657
-0.442466,0.000385648
-0.442468,0.000385641
-0.442469,0.000385632
-0.44247,0.000385625
-0.442469,0.000385617
-0.442469,0.000385607
-0.44247,0.000385598
-0.442466,0.000385608
-0.442466,0.000385598
-0.442466,0.000385589
-0.442465,0.000385582
-0.442464,0.000385572
-0.442465,0.000385563
-0.442463,0.000385558
-0.442464,0.00038555
-0.442464,0.000385541
-0.442464,0.000385531
-0.442463,0.000385522
-0.442463,0.000385512
-0.442462,0.000385505
-0.442463,0.000385498
-0.442459,0.00038551
-0.44246,0.0003855
-0.44246,0.000385491
-0.442462,0.000385486
-0.442461,0.000385479
-0.442459,0.000385472
-0.442459,0.000385463
-0.44246,0.000385457
-0.442458,0.000385454
-0.442459,0.000385446
-0.442457,0.00038544
-0.44246,0.000385438
-0.442463,0.000385443
-0.442464,0.000385434
-0.442464,0.000385424
-0.442464,0.000385415
-0.442461,0.000385413
-0.442464,0.000385413
-0.442462,0.000385408
-0.442462,0.000385399
-0.442464,0.000385393
-0.442464,0.000385384
-0.442465,0.000385376
-0.442465,0.000385366
-0.442464,0.000385357
-0.442465,0.000385349
-0.442466,0.000385341
-0.442466,0.000385332
-0.442468,0.000385325
-0.442467,0.000385317
-0.442466,0.000385308
-0.442466,0.000385298
-0.44246,0.000385346
-0.442459,0.000385337
-0.442456,0.000385338
-0.442456,0.000385328
-0.442454,0.000385324
-0.442454,0.000385315
-0.442456,0.000385312
-0.442455,0.000385305
-0.442454,0.000385297
-0.442455,0.000385291
-0.442455,0.000385282
-0.442457,0.000385274
-0.442442,0.000385533
-0.442442,0.000385524
-0.442441,0.000385516
-0.44244,0.000385509
-0.44244,0.000385499
-0.442442,0.000385498
-0.442442,0.000385488
-0.442442,0.000385479
-0.442441,0.000385471
-0.442441,0.000385461
-0.44244,0.000385453
-0.442441,0.000385445
-0.442443,0.000385439
-0.442441,0.000385436
-0.442441,0.000385427
-0.442441,0.000385419
-0.44244,0.000385409
-0.442441,0.000385402
-0.44244,0.000385394
-0.442438,0.000385393
-0.442437,0.000385383
-0.442436,0.000385377
-0.442435,0.000385368
-0.442436,0.000385358
-0.442436,0.000385349
-0.442436,0.00038534
-0.442437,0.000385334
-0.442433,0.000385345
-0.442432,0.00038534
-0.442431,0.00038533
-0.442432,0.00038532
-0.442431,0.000385311
-0.442429,0.000385309
-0.442427,0.000385305
-0.442421,0.000385344
-0.442422,0.000385337
-0.442422,0.000385327
-0.442421,0.000385319
-0.442421,0.00038531
-0.442423,0.000385307
-0.442422,0.000385299
-0.442425,0.000385304
-0.442427,0.000385297
-0.442429,0.000385292
-0.44243,0.000385285
-0.442431,0.000385276
-0.442433,0.000385271
-0.442432,0.000385261
-0.442431,0.000385255
-0.442433,0.00038525
-0.442433,0.000385242
-0.442435,0.000385234
-0.442435,0.000385225
-0.442436,0.000385215
-0.442437,0.00038521
-0.442437,0.000385201
-0.442439,0.000385198
-0.442437,0.000385193
-0.442438,0.000385184
-0.442438,0.000385174
-0.442438,0.000385165
-0.442438,0.000385155
-0.442436,0.000385148
-0.442438,0.000385143
-0.442437,0.000385135
-0.442439,0.000385134
-0.442435,0.000385144
-0.442435,0.000385134
-0.442435,0.000385125
-0.442438,0.000385126
-0.442437,0.000385118
-0.442432,0.000385137
-0.442431,0.000385129
-0.442433,0.000385122
-0.442434,0.000385116
-0.442433,0.000385107
-0.442436,0.000385107
-0.442436,0.000385097
-0.442433,0.000385096
-0.442432,0.000385088
-0.442433,0.000385078
-0.442434,0.00038507
-0.442436,0.000385067
-0.442437,0.000385058
-0.442437,0.000385048
-0.442437,0.000385039
-0.442436,0.00038503
-0.442438,0.000385023
-0.442439,0.000385014
-0.442435,0.000385019
-0.442435,0.00038501
-0.442434,0.000385001
-0.442437,0.000385
-0.442436,0.000384991
-0.442438,0.000384985
-0.442437,0.000384975
-0.442436,0.000384969
-0.442434,0.000384962
-0.442433,0.000384955
-0.442432,0.000384946
-0.442431,0.000384938
-0.442434,0.000384937
-0.442435,0.000384931
-0.442436,0.000384922
-0.442436,0.000384912
-0.442435,0.000384904
-0.442432,0.000384907
-0.442432,0.000384897
-0.44243,0.000384893
-0.442431,0.000384888
-0.442431,0.000384878
-0.44243,0.000384869
-0.44243,0.000384861
-0.442427,0.000384862
-0.44243,0.000384866
-0.442433,0.000384867
-0.442433,0.000384858
-0.442436,0.000384854
-0.442436,0.000384845
-0.442439,0.000384846
-0.44244,0.000384838
-0.442442,0.000384832
-0.442444,0.000384827
-0.442441,0.000384828
-0.44244,0.000384819
-0.442439,0.000384811
-0.442441,0.000384805
-0.442444,0.000384811
-0.442443,0.000384806
-0.442442,0.000384797
-0.442443,0.000384792
-0.442444,0.000384783
-0.442447,0.000384785
-0.442449,0.000384779
-0.44245,0.00038477
-0.442449,0.000384761
-0.44245,0.000384751
-0.442452,0.000384746
-0.442452,0.000384738
-0.442454,0.000384734
-0.442455,0.000384724
-0.442457,0.000384719
-0.442457,0.00038471
-0.442457,0.0003847
-0.442458,0.000384693
-0.442456,0.000384689
-0.442457,0.000384682
-0.442457,0.000384674
-0.442457,0.000384664
-0.442456,0.000384655
-0.442457,0.000384647
-0.442461,0.000384651
-0.442461,0.000384643
-0.442461,0.000384634
-0.44246,0.000384626
-0.442459,0.000384616
-0.442461,0.00038461
-0.442461,0.000384601
-0.442461,0.000384591
-0.442462,0.000384583
-0.442462,0.000384574
-0.442463,0.000384566
-0.442466,0.000384564
-0.442467,0.000384557
-0.442464,0.00038456
-0.442464,0.00038455
-0.442463,0.000384541
-0.44245,0.000384767
-0.44245,0.000384758
-0.442449,0.00038475
-0.44245,0.00038474
-0.44245,0.000384731
-0.442453,0.000384733
-0.442452,0.000384724
-0.442453,0.000384715
-0.442457,0.000384725
-0.442458,0.000384716
-0.442459,0.000384709
-0.442458,0.0003847
-0.442457,0.000384692
-0.442459,0.000384686
-0.442459,0.000384676
-0.442455,0.000384682
-0.442456,0.000384673
-0.442457,0.000384667
-0.442458,0.000384658
-0.442457,0.000384649
-0.442457,0.000384639
-0.44246,0.000384638
-0.442459,0.000384628
-0.442459,0.000384619
-0.442463,0.000384627
-0.442463,0.000384617
-0.442463,0.000384608
-0.442464,0.000384601
-0.442467,0.000384602
-0.442467,0.000384593
-0.442468,0.000384586
-0.442468,0.000384576
-0.442469,0.000384568
-0.44247,0.00038456
-0.44247,0.000384551
-0.442471,0.000384541
-0.442471,0.000384532
-0.442472,0.000384526
-0.442476,0.000384536
-0.442475,0.000384528
-0.442473,0.000384524
-0.442472,0.000384515
-0.442473,0.000384506
-0.442474,0.000384499
-0.442475,0.00038449
-0.442477,0.000384485
-0.442477,0.000384476
-0.442474,0.000384473
-0.442476,0.000384467
-0.442477,0.000384458
-0.442477,0.000384449
-0.442476,0.00038444
-0.442476,0.00038443
-0.442474,0.000384423
-0.442476,0.000384417
-0.442477,0.000384409
-0.44248,0.000384408
-0.442479,0.000384401
-0.442476,0.000384398
-0.442477,0.000384389
-0.442479,0.000384384
-0.442478,0.000384375
-0.442479,0.000384366
-0.442479,0.000384356
-0.442479,0.000384347
-0.44248,0.000384338
-0.44248,0.000384329
-0.44248,0.00038432
-0.442478,0.000384313
-0.442478,0.000384303
-0.442479,0.000384294
-0.442477,0.000384289
-0.442478,0.00038428
-0.442477,0.000384271
-0.442477,0.000384261
-0.442477,0.000384252
-0.442477,0.000384243
-0.442477,0.000384233
-0.442473,0.000384246
-0.442465,0.000384323
-0.442465,0.000384314
-0.442464,0.000384305
-0.442463,0.000384297
-0.442462,0.000384288
-0.442462,0.000384279
-0.44246,0.000384278
-0.442459,0.000384269
-0.442461,0.000384263
-0.442463,0.000384259
-0.442465,0.000384253
-0.442464,0.000384244
-0.442464,0.000384234
-0.442461,0.000384236
-0.442462,0.000384227
-0.442461,0.000384219
-0.442461,0.000384209
-0.442455,0.000384241
-0.442452,0.000384248
-0.442453,0.000384241
-0.442455,0.000384236
-0.442456,0.000384229
-0.442455,0.000384223
-0.442454,0.000384214
-0.442455,0.000384205
-0.442458,0.000384206
-0.442458,0.000384197
-0.442456,0.000384192
-0.442458,0.000384189
-0.442458,0.00038418
-0.442457,0.000384173
-0.442457,0.000384164
-0.442458,0.000384155
-0.442457,0.000384146
-0.442456,0.000384136
-0.442458,0.00038413
-0.442456,0.000384123
-0.442455,0.000384116
-0.442456,0.000384107
-0.442458,0.000384106
-0.44246,0.000384102
-0.442463,0.0003841
-0.442465,0.000384097
-0.442467,0.000384092
-0.442469,0.00038409
-0.44247,0.000384082
-0.442473,0.00038408
-0.44247,0.000384082
-0.44247,0.000384072
-0.442469,0.000384064
-0.442471,0.000384063
-0.442471,0.000384054
-0.44247,0.000384045
-0.44247,0.000384036
-0.442471,0.000384028
-0.442472,0.00038402
-0.442473,0.000384011
-0.442474,0.000384003
-0.442474,0.000383993
-0.442476,0.00038399
-0.442476,0.000383981
-0.442475,0.000383973
-0.442476,0.000383966
-0.442478,0.00038396
-0.442465,0.000384166
-0.442465,0.000384157
-0.442465,0.000384148
-0.442466,0.000384141
-0.442467,0.000384132
-0.442467,0.000384123
-0.442469,0.00038412
-0.442468,0.000384111
-0.44247,0.000384105
-0.442471,0.000384097
-0.442474,0.0003841
-0.442475,0.00038409
-0.442475,0.000384082
-0.442477,0.000384077
-0.442478,0.000384068
-0.442479,0.000384059
-0.44248,0.000384051
-0.442478,0.000384044
-0.44248,0.000384037
-0.442482,0.000384031
-0.442481,0.000384023
-0.44248,0.000384014
-0.442481,0.000384004
-0.442483,0.000384002
-0.442485,0.000383997
-0.442488,0.000384
-0.442489,0.000383991
-0.442487,0.000383983
-0.442488,0.000383974
-0.442488,0.000383965
-0.44249,0.00038396
-0.44249,0.000383951
-0.44249,0.000383941
-0.442491,0.000383933
-0.442493,0.000383926
-0.442491,0.000383918
-0.442491,0.000383909
-0.442493,0.000383906
-0.442494,0.000383897
-0.442494,0.000383887
-0.442496,0.000383884
-0.442494,0.00038388
-0.442497,0.000383877
-0.442496,0.000383868
-0.442497,0.000383859
-0.442499,0.000383854
-0.442496,0.000383858
-0.442495,0.000383848
-0.442497,0.000383841
-0.442497,0.000383831
-0.442496,0.000383823
-0.442497,0.000383817
-0.442498,0.000383807
-0.442498,0.000383798
-0.442495,0.000383799
-0.442496,0.00038379
-0.442496,0.000383781
-0.442494,0.000383776
-0.442497,0.000383776
-0.442495,0.000383772
-0.442493,0.000383767
-0.442493,0.000383757
-0.442495,0.000383753
-0.442492,0.000383753
-0.442491,0.000383744
-0.442489,0.000383742
-0.442489,0.000383733
-0.44249,0.000383725
-0.442489,0.000383717
-0.442489,0.000383707
-0.442491,0.000383704
-0.442491,0.000383694
-0.442486,0.000383706
-0.442486,0.000383697
-0.442486,0.000383689
-0.442486,0.00038368
-0.442489,0.00038368
-0.44249,0.000383671
-0.44249,0.000383662
-0.44249,0.000383652
-0.442491,0.000383644
-0.442492,0.000383636
-0.442495,0.000383638
-0.442495,0.000383629
-0.442495,0.000383619
-0.442494,0.000383611
-0.442493,0.000383602
-0.442493,0.000383593
-0.442495,0.000383594
-0.442497,0.00038359
-0.442497,0.000383582
-0.442496,0.000383573
-0.442497,0.000383565
-0.442497,0.000383556
-0.442496,0.000383547
-0.442494,0.000383544
-0.442494,0.000383535
-0.442495,0.000383526
-0.442495,0.000383517
-0.442494,0.000383509
-0.442495,0.0003835
-0.442496,0.000383492
-0.442496,0.000383483
-0.442496,0.000383474
-0.442496,0.000383464
-0.442495,0.000383455
-0.442489,0.000383494
-0.44249,0.000383485
-0.442491,0.000383479
-0.442494,0.00038348
-0.442493,0.000383471
-0.442494,0.000383462
-0.442491,0.000383463
-0.442493,0.000383458
-0.442495,0.000383451
-0.442496,0.000383445
-0.442498,0.000383439
-0.442498,0.00038343
-0.442499,0.000383421
-0.442501,0.00038342
-0.442501,0.000383411
-0.442502,0.000383405
-0.442504,0.000383398
-0.442504,0.000383389
-0.442507,0.000383386
-0.442506,0.000383378
-0.442508,0.000383374
-0.442509,0.000383365
-0.44251,0.000383359
-0.442513,0.000383358
-0.442511,0.000383352
-0.442513,0.000383346
-0.442514,0.000383337
-0.442514,0.000383328
-0.442516,0.000383326
-0.442517,0.000383317
-0.442514,0.000383314
-0.442516,0.000383308
-0.442516,0.000383299
-0.442517,0.000383291
-0.442519,0.000383283
-0.442519,0.000383274
-0.442522,0.000383275
-0.442521,0.000383266
-0.442524,0.000383266
-0.442524,0.000383257
-0.442528,0.000383269
-0.442526,0.000383267
-0.442526,0.000383257
-0.442526,0.000383249
-0.442512,0.000383529
-0.442513,0.000383523
-0.442513,0.000383513
-0.442512,0.000383508
-0.442513,0.0003835
-0.442509,0.000383512
-0.44251,0.000383505
-0.442506,0.000383515
-0.442507,0.000383506
-0.442506,0.000383498
-0.442507,0.000383489
-0.442506,0.00038348
-0.442505,0.000383473
-0.442506,0.000383467
-0.442506,0.000383457
-0.442509,0.000383458
-0.442509,0.000383449
-0.442507,0.000383442
-0.442502,0.000383478
-0.442501,0.000383469
-0.4425,0.000383461
-0.442505,0.000383479
-0.442505,0.000383469
-0.442506,0.000383463
-0.442504,0.000383465
-0.442505,0.000383457
-0.442506,0.000383449
-0.442506,0.00038344
-0.442507,0.000383432
-0.442507,0.000383423
-0.442507,0.000383414
-0.442506,0.000383405
-0.442505,0.000383399
-0.442505,0.00038339
-0.442506,0.000383381
-0.442507,0.000383373
-0.442502,0.000383393
-0.4425,0.000383388
-0.4425,0.000383379
-0.442498,0.000383372
-0.442499,0.000383362
-0.442499,0.000383353
-0.442499,0.000383344
-0.442499,0.000383335
-0.4425,0.000383327
-0.442497,0.000383331
-0.442499,0.000383328
-0.442501,0.000383321
-0.442499,0.000383313
-0.442501,0.000383307
-0.442501,0.000383298
-0.442501,0.000383289
-0.442504,0.000383288
-0.442503,0.00038328
-0.442506,0.000383283
-0.442502,0.000383296
-0.442501,0.000383287
-0.442504,0.000383291
-0.442501,0.000383292
-0.442501,0.000383282
-0.442499,0.000383277
-0.4425,0.000383268
-0.4425,0.000383259
-0.4425,0.00038325
-0.442501,0.000383245
-0.442501,0.000383236
-0.442496,0.000383264
-0.442494,0.000383258
-0.442491,0.000383263
-0.442492,0.000383255
-0.442493,0.000383248
-0.442492,0.000383243
-0.442494,0.000383237
-0.442496,0.000383237
-0.442496,0.000383228
-0.442495,0.00038322
-0.442497,0.000383214
-0.442497,0.000383205
-0.442496,0.000383197
-0.442495,0.000383189
-0.442494,0.00038318
-0.442493,0.000383174
-0.442493,0.000383165
-0.442493,0.000383155
-0.442493,0.000383146
-0.442489,0.000383155
-0.442489,0.000383146
-0.442489,0.000383137
-0.442486,0.000383137
-0.442486,0.000383128
-0.442484,0.000383123
-0.442486,0.000383117
-0.442484,0.000383112
-0.442483,0.000383104
-0.442482,0.000383095
-0.44248,0.000383093
-0.442482,0.000383089
-0.442483,0.000383081
-0.442483,0.000383071
-0.442484,0.000383063
-0.442482,0.000383058
-0.442482,0.000383048
-0.442478,0.000383055
-0.442477,0.000383049
-0.442475,0.000383043
-0.442475,0.000383034
-0.442473,0.000383029
-0.442471,0.000383025
-0.442471,0.000383016
-0.442472,0.000383007
-0.442473,0.000382999
-0.442471,0.000382994
-0.442474,0.000383
-0.442475,0.00038299
-0.442475,0.000382981
-0.442475,0.000382972
-0.442476,0.000382966
-0.442476,0.000382956
-0.442475,0.00038295
-0.442477,0.000382946
-0.44247,0.000382999
-0.442469,0.000382991
-0.442468,0.000382984
-0.442466,0.000382978
-0.442466,0.000382969
-0.442468,0.000382965
-0.442465,0.00038297
-0.442465,0.000382961
-0.442463,0.000382954
-0.442461,0.000382952
-0.44246,0.000382945
-0.442458,0.00038294
-0.442457,0.000382931
-0.442455,0.00038293
-0.442455,0.000382921
-0.442456,0.000382912
-0.442459,0.000382918
-0.442459,0.000382909
-0.442461,0.000382904
-0.442461,0.000382895
-0.442462,0.000382887
-0.442459,0.000382889
-0.44246,0.000382882
-0.44246,0.000382873
-0.442458,0.00038287
-0.442457,0.000382862
-0.442456,0.000382855
-0.442453,0.000382855
-0.442453,0.000382846
-0.442451,0.000382843
-0.442451,0.000382834
-0.442449,0.000382833
-0.442442,0.00038288
-0.442445,0.000382879
-0.442444,0.000382871
-0.442444,0.000382863
-0.442444,0.000382853
-0.442445,0.000382844
-0.442443,0.000382837
-0.442444,0.00038283
-0.442446,0.000382825
-0.442447,0.000382817
-0.442447,0.000382808
-0.442446,0.000382799
-0.442447,0.00038279
-0.442447,0.000382781
-0.442448,0.000382774
-0.442448,0.000382764
-0.442447,0.000382758
-0.442447,0.000382748
-0.442446,0.00038274
-0.442445,0.000382731
-0.442444,0.000382725
-0.442445,0.000382719
-0.442447,0.000382715
-0.442451,0.00038272
-0.442451,0.000382711
-0.44245,0.000382703
-0.44245,0.000382695
-0.442444,0.000382733
-0.442445,0.000382724
-0.442446,0.000382716
-0.442444,0.00038271
-0.442444,0.0003827
-0.442446,0.000382695
-0.442448,0.000382691
